x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,label
0.3478591740131378,0.5347825288772583,-0.06355240941047668,0.9983862638473511,0.3377418518066406,0.5398935675621033,-0.05308286473155022,0.996451735496521,0.33749204874038696,0.5414091944694519,-0.05316569283604622,0.9943298101425171,0.3373444676399231,0.5429913997650146,-0.05324088782072067,0.9968624114990234,0.3373490571975708,0.54087895154953,-0.08255083113908768,0.997099757194519,0.3367721438407898,0.5431387424468994,-0.08253864198923111,0.9968001842498779,0.33626776933670044,0.5454736351966858,-0.08249450474977493,0.9966793060302734,0.3398197293281555,0.559143602848053,0.01566837728023529,0.9960624575614929,0.3382728695869446,0.5620203614234924,-0.11966036260128021,0.997337281703949,0.3537665903568268,0.5409088134765625,-0.03522922098636627,0.9931526184082031,0.35281985998153687,0.5422467589378357,-0.07441067695617676,0.9943885207176208,0.37872523069381714,0.5584151744842529,0.10231532156467438,0.9986616373062134,0.36928123235702515,0.5908433198928833,-0.16554956138134003,0.9980762004852295,0.42051953077316284,0.519036054611206,0.22398069500923157,0.032834455370903015,0.33671748638153076,0.5497745871543884,-0.26636427640914917,0.9928601384162903,0.4641464352607727,0.5194849967956543,0.24692323803901672,0.05728064849972725,0.33022773265838623,0.5505737662315369,-0.20631957054138184,0.7560319304466248,0.465400367975235,0.5103222131729126,0.25576138496398926,0.08386461436748505,0.3272666335105896,0.5584520101547241,-0.22671310603618622,0.6189924478530884,0.4647136330604553,0.516665518283844,0.23051461577415466,0.09334246069192886,0.33561351895332336,0.5576002597808838,-0.21096833050251007,0.5881202220916748,0.46094727516174316,0.5187861323356628,0.23575083911418915,0.09930548071861267,0.3371862769126892,0.5561251044273376,-0.20075471699237823,0.5680114030838013,0.511293351650238,0.5558633208274841,0.09298645704984665,0.9998233914375305,0.5100299715995789,0.5724342465400696,-0.09297246485948563,0.9994297623634338,0.6022478342056274,0.5425227284431458,0.10067977011203766,0.774419903755188,0.566957414150238,0.4649609923362732,-0.12947772443294525,0.994662880897522,0.6911743879318237,0.5641821622848511,0.14229847490787506,0.9438811540603638,0.5901209115982056,0.5939782857894897,-0.009792049415409565,0.9896227121353149,0.7068541049957275,0.5809102654457092,0.14443768560886383,0.919945240020752,0.5769768357276917,0.6235504150390625,0.0035814563743770123,0.9723705649375916,0.7118875980377197,0.5357867479324341,0.1165873259305954,0.9607284069061279,0.6286306977272034,0.6030202507972717,0.010067472234368324,0.9866516590118408,1
0.29282304644584656,0.5900289416313171,-0.5135008692741394,0.9998577833175659,0.2754150927066803,0.595294177532196,-0.5031622648239136,0.9996412992477417,0.2702939510345459,0.5900357365608215,-0.5031609535217285,0.9995290040969849,0.26480650901794434,0.5853314995765686,-0.5032644271850586,0.9995204210281372,0.28855112195014954,0.6118969321250916,-0.508588433265686,0.9998805522918701,0.2924693524837494,0.6184819936752319,-0.5086457133293152,0.9998993873596191,0.2959344685077667,0.624888002872467,-0.5087653398513794,0.9999094009399414,0.2585512697696686,0.5797030329704285,-0.3659936487674713,0.9994834661483765,0.30044862627983093,0.632074236869812,-0.3827894926071167,0.999858021736145,0.29577940702438354,0.5685504078865051,-0.4545246660709381,0.9996494054794312,0.3114719092845917,0.5882415175437927,-0.4593289792537689,0.999840497970581,0.2874705195426941,0.5112538933753967,-0.17126885056495667,0.999245285987854,0.368267297744751,0.6281051635742188,-0.3459879159927368,0.9999485015869141,0.3708961009979248,0.5117902159690857,0.11259494721889496,0.5036080479621887,0.48343625664711,0.664801299571991,-0.3928591310977936,0.9948640465736389,0.4460764527320862,0.5009055733680725,0.34047770500183105,0.5846089124679565,0.5734451413154602,0.7244310975074768,-0.45139914751052856,0.9936133027076721,0.445092111825943,0.4621361792087555,0.39028745889663696,0.5158835053443909,0.5995263457298279,0.7511451840400696,-0.45711392164230347,0.9834839701652527,0.4491959512233734,0.46584436297416687,0.3684856593608856,0.5361828207969666,0.5924264192581177,0.7533575296401978,-0.4847041070461273,0.98504239320755,0.45001277327537537,0.47049739956855774,0.3393903076648712,0.5718483328819275,0.5853492021560669,0.7414019107818604,-0.4615251421928406,0.9845728278160095,0.524591326713562,0.480240136384964,0.07163901627063751,0.997897744178772,0.5462951064109802,0.5621094107627869,-0.07200238108634949,0.9991976618766785,0.6363559365272522,0.3953505754470825,-0.055144716054201126,0.9127127528190613,0.6845946311950684,0.5301339626312256,-0.09581299871206284,0.9605501890182495,0.707746148109436,0.5923214554786682,0.11410395056009293,0.7967434525489807,0.8355945348739624,0.5205463767051697,-0.05040883272886276,0.9747703075408936,0.6650636792182922,0.6294246315956116,0.13460803031921387,0.7271252274513245,0.8564998507499695,0.5402374267578125,-0.04262269288301468,0.8983781933784485,0.7775241732597351,0.6144528985023499,0.13658101856708527,0.8319089412689209,0.8946049809455872,0.4643888771533966,-0.11128854751586914,0.9713267683982849,1
0.2770461440086365,0.5919252038002014,-0.45975202322006226,0.9997765421867371,0.27175581455230713,0.5559263229370117,-0.4775354266166687,0.9998493194580078,0.2770272493362427,0.5473337173461914,-0.4774743914604187,0.9998272061347961,0.2827426791191101,0.5368898510932922,-0.47770756483078003,0.9998568296432495,0.2614247798919678,0.5676511526107788,-0.4382850229740143,0.9995622038841248,0.25935235619544983,0.568672776222229,-0.43856215476989746,0.9995315074920654,0.25724419951438904,0.5696244835853577,-0.4386117458343506,0.9997108578681946,0.3096488118171692,0.5027477145195007,-0.4917985498905182,0.9996249675750732,0.27526384592056274,0.5499001145362854,-0.3143247365951538,0.9996923208236694,0.3049791753292084,0.5939801335334778,-0.4572544991970062,0.999659538269043,0.29389631748199463,0.6087920665740967,-0.40647411346435547,0.999556839466095,0.4564451277256012,0.4701998829841614,-0.4640534818172455,0.9997027516365051,0.32763588428497314,0.48525336384773254,-0.18710879981517792,0.9992486834526062,0.6267660856246948,0.4338965117931366,-0.5334256887435913,0.9915748238563538,0.2748569846153259,0.5128849744796753,0.08535412698984146,0.355181485414505,0.567010760307312,0.6412027478218079,-0.6350350975990295,0.9791803956031799,0.17770487070083618,0.617568850517273,0.2938498258590698,0.6912739276885986,0.540393054485321,0.6819432973861694,-0.6953475475311279,0.9580481052398682,0.12933480739593506,0.6477962732315063,0.28577205538749695,0.6960882544517517,0.5124561786651611,0.6781725287437439,-0.684436559677124,0.9613866209983826,0.1334831714630127,0.6456939578056335,0.2688441276550293,0.6980014443397522,0.5162072777748108,0.6647623777389526,-0.6344272494316101,0.9420596957206726,0.15242671966552734,0.6373701691627502,0.28731873631477356,0.7029809355735779,0.7072709202766418,0.4076336622238159,-0.10899028927087784,0.998870313167572,0.6331009268760681,0.39311280846595764,0.1085367426276207,0.9967573285102844,0.852459728717804,0.2723785638809204,0.16252589225769043,0.8496066927909851,0.7819851636886597,0.2416124939918518,0.3313264846801758,0.23232540488243103,0.9188710451126099,0.08410222083330154,0.3621024489402771,0.9273425340652466,0.8520280122756958,0.12349724769592285,0.5819344520568848,0.3464606702327728,0.9234863519668579,0.07280223816633224,0.38804638385772705,0.8921969532966614,0.8618649244308472,0.09560888260602951,0.6097615957260132,0.4348275661468506,0.9571212530136108,0.10454089194536209,0.3529120981693268,0.8124931454658508,0.9136764407157898,0.09018591046333313,0.6276012659072876,0.43169164657592773,1
0.7365267276763916,0.6613141894340515,-0.17978790402412415,0.9800552129745483,0.7551749348640442,0.6401304602622986,-0.232251837849617,0.9867652654647827,0.760371208190918,0.6290205717086792,-0.2322894036769867,0.9870280027389526,0.7636803984642029,0.6231316924095154,-0.23234717547893524,0.9880914688110352,0.743535578250885,0.654068112373352,-0.23154902458190918,0.9884507656097412,0.7389519214630127,0.6544463634490967,-0.23160889744758606,0.989281177520752,0.7351174354553223,0.6556790471076965,-0.23173511028289795,0.9906676411628723,0.7556146383285522,0.6012372374534607,-0.34757980704307556,0.9892264008522034,0.7165322303771973,0.6473499536514282,-0.34533506631851196,0.9906266927719116,0.7241904735565186,0.6414634585380554,-0.20463331043720245,0.9767717719078064,0.7129687070846558,0.6541467308998108,-0.2033081352710724,0.9673272967338562,0.6978776454925537,0.5035967230796814,-0.28007277846336365,0.9891504645347595,0.5673427581787109,0.6647420525550842,-0.3281697928905487,0.9875340461730957,0.7300302982330322,0.4364085793495178,-0.09215696156024933,0.34372830390930176,0.44095224142074585,0.7752189636230469,-0.17298097908496857,0.9729444980621338,0.8454211950302124,0.5398562550544739,0.05814496427774429,0.6156286001205444,0.5748312473297119,0.802751898765564,-0.07954952120780945,0.9303033947944641,0.8725385665893555,0.5401340126991272,0.049592770636081696,0.6561227440834045,0.5995810627937317,0.8475818634033203,-0.11436797678470612,0.9196490049362183,0.861953854560852,0.561557948589325,0.020161785185337067,0.6535959243774414,0.6253601908683777,0.8176289796829224,-0.1320210099220276,0.9197415709495544,0.8471090197563171,0.5599344968795776,0.05274830013513565,0.6292522549629211,0.6168315410614014,0.7910962700843811,-0.08578171581029892,0.9000180959701538,0.4213382601737976,0.349502831697464,0.03646288812160492,0.99781334400177,0.3577442169189453,0.42859983444213867,-0.036600783467292786,0.9973623156547546,0.3102315068244934,0.14606070518493652,0.2592257261276245,0.4549311399459839,0.25683990120887756,0.27285000681877136,0.19703273475170135,0.3646698594093323,0.15482854843139648,0.025392085313796997,0.5291599035263062,0.42683035135269165,0.12785586714744568,0.09806904196739197,0.46147218346595764,0.4240869879722595,0.12406468391418457,0.002182513475418091,0.5578338503837585,0.5462690591812134,0.10614778846502304,0.0558934211730957,0.48859038949012756,0.48627519607543945,0.1333770453929901,0.03922077640891075,0.5439003705978394,0.3474234640598297,0.109322689473629,0.10909008979797363,0.4523763060569763,0.32385510206222534,1
0.27194178104400635,0.34428611397743225,-0.780160665512085,0.9988242983818054,0.2468496561050415,0.2959984540939331,-0.8244301080703735,0.9979343414306641,0.24964852631092072,0.27096694707870483,-0.824487566947937,0.9980438947677612,0.25173455476760864,0.24625492095947266,-0.8246268033981323,0.9980854988098145,0.24172711372375488,0.3525400459766388,-0.7430269122123718,0.9978717565536499,0.24111056327819824,0.36737295985221863,-0.7432565689086914,0.9978735446929932,0.24057304859161377,0.38080263137817383,-0.7438082695007324,0.9979191422462463,0.273784875869751,0.18175682425498962,-0.7820559740066528,0.9985896944999695,0.2671467065811157,0.353995680809021,-0.4148731827735901,0.994653582572937,0.33124232292175293,0.30146318674087524,-0.7456386089324951,0.9986035227775574,0.3252166509628296,0.3652075529098511,-0.6414104104042053,0.9969155788421631,0.4519500136375427,0.064337357878685,-0.8513467907905579,0.9939701557159424,0.4577406942844391,0.3337424099445343,0.007260254118591547,0.9969198703765869,0.8315020799636841,0.24059942364692688,-0.9759893417358398,0.9807730913162231,0.7607866525650024,0.43128347396850586,-0.3173104226589203,0.8821199536323547,0.7826184630393982,0.6558660864830017,-0.8755003213882446,0.9774012565612793,0.5398721694946289,0.5084145069122314,-1.0293081998825073,0.9792055487632751,0.7897802591323853,0.7864583134651184,-0.9218319058418274,0.9358265399932861,0.4733738899230957,0.513580858707428,-1.1046003103256226,0.9432545304298401,0.7367176413536072,0.7810293436050415,-0.8523317575454712,0.9392610192298889,0.4451447129249573,0.5000602602958679,-1.059040904045105,0.9369916319847107,0.7326048612594604,0.7397550940513611,-0.8300482034683228,0.9304840564727783,0.46398401260375977,0.4828713536262512,-1.0300896167755127,0.9304692149162292,1.020918607711792,0.05050000175833702,-0.23171691596508026,0.782548189163208,0.9779993295669556,0.30191558599472046,0.23308508098125458,0.8816180229187012,1.3566596508026123,0.19146594405174255,-0.29733362793922424,0.3805203437805176,1.323227047920227,0.41770780086517334,0.3417471945285797,0.3650904893875122,1.6985820531845093,0.1640341877937317,0.25050434470176697,0.019306831061840057,1.6795871257781982,0.3726760447025299,0.6675887107849121,0.03484952449798584,1.753282904624939,0.12121739238500595,0.2885611951351166,0.0316341370344162,1.7386614084243774,0.35086825489997864,0.6901890635490417,0.03405054658651352,1.8075110912322998,0.2781142592430115,-0.0007594757480546832,0.016434088349342346,1.7967580556869507,0.44241729378700256,0.4213780462741852,0.02846146933734417,1
0.8271486163139343,0.5893468856811523,-0.4459342360496521,0.9999737739562988,0.8382529020309448,0.6168422698974609,-0.45305758714675903,0.9999779462814331,0.8355810046195984,0.6285229325294495,-0.4529256224632263,0.9999717473983765,0.8321582078933716,0.6418087482452393,-0.45297640562057495,0.9999717473983765,0.8440824747085571,0.5985668301582336,-0.4241584837436676,0.9999756813049316,0.8460167646408081,0.595560610294342,-0.42425021529197693,0.999967098236084,0.8481050729751587,0.59238600730896,-0.4243529438972473,0.9999746084213257,0.8140922784805298,0.672767698764801,-0.3887963891029358,0.9999593496322632,0.8368505239486694,0.6136562824249268,-0.2644091248512268,0.9999810457229614,0.8024826049804688,0.5971040725708008,-0.41601505875587463,0.9999796152114868,0.8109097480773926,0.5779812335968018,-0.38064292073249817,0.9999604225158691,0.7070013880729675,0.6997238397598267,-0.4045043885707855,0.9994145631790161,0.756283164024353,0.5752584338188171,-0.04865715652704239,0.9996292591094971,0.5839069485664368,0.6311792135238647,-0.4274205267429352,0.9646967053413391,0.6816128492355347,0.48763179779052734,0.1028546541929245,0.4273552894592285,0.6098764538764954,0.43986976146698,-0.42597419023513794,0.9304638504981995,0.6234776973724365,0.38784176111221313,0.08527550101280212,0.39217737317085266,0.5985687375068665,0.3889278471469879,-0.45921412110328674,0.9067577123641968,0.6054494976997375,0.3511219322681427,0.07450847327709198,0.4617975056171417,0.6126860976219177,0.3774316906929016,-0.4544681906700134,0.9134995341300964,0.6078568696975708,0.3467262089252472,0.04347731173038483,0.4691218435764313,0.616228461265564,0.39273369312286377,-0.4203045964241028,0.8919816017150879,0.6118038296699524,0.36082103848457336,0.07093384116888046,0.49567264318466187,0.5183333158493042,0.6705448627471924,-0.13605645298957825,0.9999212026596069,0.5390535593032837,0.5910717248916626,0.13547708094120026,0.9999141693115234,0.5623379945755005,0.38924434781074524,-0.2818068563938141,0.9625034928321838,0.541679322719574,0.37356674671173096,0.07911836355924606,0.7758485674858093,0.3816080093383789,0.47110870480537415,-0.1110042929649353,0.9856573343276978,0.38999319076538086,0.5542095899581909,0.20628869533538818,0.8794447779655457,0.3567330241203308,0.5100291967391968,-0.08372973650693893,0.9773269295692444,0.3784434199333191,0.6008278727531433,0.22336435317993164,0.8373631834983826,0.3052233159542084,0.37937748432159424,-0.07346593588590622,0.9799696803092957,0.3153420090675354,0.5368098020553589,0.22963576018810272,0.8450925946235657,1
0.8397806882858276,0.3692110478878021,-0.9777290225028992,0.9999231100082397,0.8600156903266907,0.34848281741142273,-0.9885838627815247,0.9999372959136963,0.8688868284225464,0.3506088852882385,-0.988490879535675,0.9999452829360962,0.8783572912216187,0.3527466058731079,-0.9888262748718262,0.9999655485153198,0.8364335894584656,0.33566170930862427,-0.9717074632644653,0.9999113082885742,0.8298412561416626,0.33017247915267944,-0.9718979597091675,0.9998754262924194,0.8243228793144226,0.324808269739151,-0.971892237663269,0.9998713731765747,0.8993381261825562,0.3543380796909332,-0.8391936421394348,0.9999908208847046,0.823003888130188,0.3151432275772095,-0.757568359375,0.9999243021011353,0.8489257097244263,0.4010235071182251,-0.8999277353286743,0.9999916553497314,0.8257152438163757,0.3852250277996063,-0.8758991360664368,0.9999802112579346,0.920622706413269,0.5172889232635498,-0.6619651913642883,0.9999992847442627,0.7833725214004517,0.30042192339897156,-0.35581520199775696,0.9999899864196777,0.9358404278755188,0.7369731068611145,-0.5981322526931763,0.9996102452278137,0.7377703189849854,0.34971883893013,0.08595714718103409,0.691014289855957,0.8365217447280884,0.8636407256126404,-0.7183219790458679,0.9903173446655273,0.6884315609931946,0.43375396728515625,0.23560500144958496,0.5896162390708923,0.8023874163627625,0.8896059393882751,-0.7642974257469177,0.9692855477333069,0.6713321805000305,0.4541075527667999,0.2580740451812744,0.4873267114162445,0.7943187952041626,0.8476417660713196,-0.8183269500732422,0.9664062261581421,0.6794899106025696,0.4592224061489105,0.20028546452522278,0.4698326885700226,0.8024647831916809,0.833811342716217,-0.7351179122924805,0.9580577611923218,0.6896715760231018,0.458267480134964,0.22153380513191223,0.4697888493537903,0.7944191098213196,0.7031837105751038,-0.10442624986171722,0.9995393753051758,0.7181987762451172,0.5926195383071899,0.10583873838186264,0.9996215105056763,0.5962544679641724,0.7429202795028687,-0.4123038649559021,0.9348132014274597,0.5480977296829224,0.6017274856567383,-0.3468951880931854,0.9419357180595398,0.35245710611343384,0.7136039733886719,-0.5014995336532593,0.7582100629806519,0.31127384305000305,0.682604968547821,-0.6081562042236328,0.8025572299957275,0.3205903470516205,0.7352036237716675,-0.511759877204895,0.8204023838043213,0.2828150987625122,0.7443288564682007,-0.6402429938316345,0.8662585020065308,0.2469433844089508,0.6274535655975342,-0.6934249997138977,0.8245147466659546,0.22830553352832794,0.6241739988327026,-0.836122989654541,0.8273069858551025,1
0.7531982064247131,0.451878160238266,-0.032350994646549225,0.9973716735839844,0.7780492901802063,0.4528700113296509,-0.09016291797161102,0.9986306428909302,0.7775150537490845,0.4542514681816101,-0.09011562913656235,0.9987359642982483,0.7768391370773315,0.4556718170642853,-0.09025774896144867,0.998490571975708,0.7824208736419678,0.45821064710617065,-0.04755440354347229,0.9965243935585022,0.7851241827011108,0.46282780170440674,-0.04750712960958481,0.9963867664337158,0.7872936725616455,0.4674578905105591,-0.04775900021195412,0.9973039627075195,0.7759325504302979,0.492782324552536,-0.23312410712242126,0.9987887740135193,0.7862443923950195,0.5079099535942078,-0.03990760073065758,0.9987403750419617,0.7346134781837463,0.471141517162323,-0.07619694620370865,0.9993476271629333,0.7382712364196777,0.4785439670085907,-0.019668398424983025,0.9990978240966797,0.6307377219200134,0.554731011390686,-0.318826287984848,0.9997565150260925,0.7368937730789185,0.5909351110458374,0.0223716851323843,0.9994080066680908,0.5485321283340454,0.36431291699409485,-0.24048487842082977,0.9781491160392761,0.6457496881484985,0.46577221155166626,0.07732679694890976,0.3516966998577118,0.6245766878128052,0.3873835802078247,-0.003962456248700619,0.7561234831809998,0.6554911136627197,0.4034374952316284,-0.012963002547621727,0.271578848361969,0.6206291913986206,0.37555867433547974,-0.009740052744746208,0.7104671597480774,0.6217477321624756,0.38163596391677856,-0.027169739827513695,0.3303340673446655,0.6355261206626892,0.4010910391807556,-0.028995225206017494,0.736920952796936,0.6312078237533569,0.4048387110233307,-0.044544704258441925,0.3401675522327423,0.6331265568733215,0.40161770582199097,-0.005417618900537491,0.7431787848472595,0.6331590414047241,0.42174994945526123,-0.022393986582756042,0.34706681966781616,0.3459790050983429,0.5288188457489014,-0.11405112594366074,0.9999457597732544,0.43268346786499023,0.5360783934593201,0.1141626387834549,0.9996737241744995,0.27853959798812866,0.19677430391311646,-0.12796755135059357,0.9942585229873657,0.4702479839324951,0.22767721116542816,0.28518155217170715,0.47021061182022095,0.14747582376003265,0.41886481642723083,0.05727815628051758,0.9726405143737793,0.34674468636512756,0.37220287322998047,0.39981353282928467,0.28536128997802734,0.14422419667243958,0.47676461935043335,0.08797447383403778,0.974371612071991,0.3350841999053955,0.42785462737083435,0.4144357144832611,0.3439103364944458,0.08659809827804565,0.4411870241165161,0.23664066195487976,0.9525375962257385,0.29831522703170776,0.3578523099422455,0.5253352522850037,0.3615114390850067,1
0.3245805501937866,0.5615540146827698,-0.3850851058959961,0.9996765851974487,0.30522769689559937,0.562423586845398,-0.42901191115379333,0.9997988343238831,0.3057982921600342,0.5581621527671814,-0.4289310872554779,0.9997885823249817,0.3065677285194397,0.5536577105522156,-0.42905789613723755,0.9998443126678467,0.30096060037612915,0.5684459209442139,-0.3796570599079132,0.9997674822807312,0.29849353432655334,0.5681570768356323,-0.3798463046550751,0.9996438026428223,0.29622548818588257,0.5673843026161194,-0.3800724446773529,0.9997373223304749,0.30382949113845825,0.5189563632011414,-0.5040475726127625,0.9995973706245422,0.28846633434295654,0.5344937443733215,-0.28691551089286804,0.9997021555900574,0.33847153186798096,0.535843014717102,-0.39875274896621704,0.9993342757225037,0.3339936435222626,0.5426416397094727,-0.3359833359718323,0.9991416931152344,0.4098489284515381,0.3967835307121277,-0.5285114049911499,0.9980269074440002,0.2903314530849457,0.4132348895072937,-0.08429812639951706,0.9949722290039062,0.5689805150032043,0.34564611315727234,-0.47642213106155396,0.8814510107040405,0.32008489966392517,0.3906030058860779,0.25557413697242737,0.1546899974346161,0.4707071781158447,0.5011677145957947,-0.3101508319377899,0.7002782821655273,0.2943667471408844,0.5189357995986938,0.5310482978820801,0.23402245342731476,0.4490140974521637,0.5336653590202332,-0.33564823865890503,0.6919877529144287,0.28660428524017334,0.5476957559585571,0.5669109225273132,0.27722078561782837,0.4251183569431305,0.5331212282180786,-0.3556039035320282,0.7111552953720093,0.2874600291252136,0.5531794428825378,0.5536696910858154,0.2883363664150238,0.4322749078273773,0.5159555673599243,-0.3115881383419037,0.6777955889701843,0.2956867218017578,0.541585385799408,0.5338007807731628,0.2797729969024658,0.533732533454895,0.15305612981319427,-0.16225406527519226,0.9988272786140442,0.5075532793998718,0.15828964114189148,0.16266964375972748,0.9970935583114624,0.735554575920105,0.23194654285907745,-0.18827448785305023,0.9354871511459351,0.6582874059677124,0.12294753640890121,0.5018942356109619,0.3763516843318939,0.901018500328064,0.10119365155696869,-0.1954454481601715,0.9038380980491638,0.7608630657196045,-0.04041358456015587,0.838473916053772,0.1853351891040802,0.914683997631073,0.04120729863643646,-0.19117693603038788,0.8715250492095947,0.7699254751205444,-0.07900473475456238,0.8760393857955933,0.26406702399253845,0.9884352684020996,0.19183963537216187,-0.2434103935956955,0.8468562364578247,0.8289440274238586,-0.005907624959945679,0.9179983139038086,0.21850290894508362,1
0.31613659858703613,0.29165738821029663,-0.13989178836345673,0.9999486207962036,0.309763640165329,0.3074830174446106,-0.11290314048528671,0.9999455213546753,0.30951422452926636,0.3079802691936493,-0.11297561973333359,0.9999146461486816,0.30918407440185547,0.30842411518096924,-0.11303959786891937,0.9999499320983887,0.31258121132850647,0.3115253746509552,-0.15665823221206665,0.9999697208404541,0.3145683705806732,0.31527748703956604,-0.15670055150985718,0.9999536275863647,0.3168143630027771,0.319510817527771,-0.15680596232414246,0.9999605417251587,0.3177465498447418,0.3223915696144104,0.024256031960248947,0.9999405145645142,0.32937267422676086,0.33582887053489685,-0.17285528779029846,0.9999791383743286,0.3285379409790039,0.2828129529953003,-0.08631473779678345,0.9999525547027588,0.33213716745376587,0.29037150740623474,-0.14319460093975067,0.9999812841415405,0.38777124881744385,0.2809916138648987,0.1925327181816101,0.9999799728393555,0.39649420976638794,0.3385731875896454,-0.2360507994890213,0.9999535083770752,0.4763158857822418,0.24332943558692932,0.248165100812912,0.4734455645084381,0.4789726734161377,0.4548214077949524,-0.31633976101875305,0.9861949682235718,0.4860573410987854,0.22612562775611877,0.11571528762578964,0.8077529668807983,0.5202334523200989,0.35281965136528015,-0.3758993148803711,0.9590150117874146,0.497466504573822,0.2514297366142273,0.10159299522638321,0.7980165481567383,0.5455242991447449,0.3427408039569855,-0.419894278049469,0.934392511844635,0.4845484793186188,0.25510114431381226,0.07420486956834793,0.8044202923774719,0.5415008068084717,0.3216031789779663,-0.4119719862937927,0.9302982091903687,0.4804151952266693,0.24932724237442017,0.10159842669963837,0.7713716626167297,0.5357237458229065,0.32340767979621887,-0.3712276220321655,0.9005175232887268,0.5855678915977478,0.29517996311187744,0.16064967215061188,0.999855637550354,0.5919411182403564,0.3173600733280182,-0.1606365591287613,0.9995675683021545,0.6616580486297607,0.1561872363090515,0.11384961754083633,0.4075480103492737,0.6662768125534058,0.1469442993402481,-0.2910851538181305,0.9726525545120239,0.7654008865356445,0.2643478810787201,0.23963794112205505,0.6288013458251953,0.7319848537445068,0.33138713240623474,-0.06702353060245514,0.926948606967926,0.7736866474151611,0.2968573570251465,0.24982993304729462,0.7796506285667419,0.7257211804389954,0.37215492129325867,-0.04075298830866814,0.9071349501609802,0.8204590082168579,0.23338399827480316,0.22615444660186768,0.7118903994560242,0.7941149473190308,0.3447376489639282,-0.0364130437374115,0.9275869727134705,1
